adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/5DCIRgOrCTayoCGggVn1kyqs1Vh.jpg,"[53, 27]",945657,en,Titanic 666,"After a mammoth cruise ship sails over the site of the Titanic’s disaster, dark and deadly events start to occur on board. As the ship’s captain investigates the tragic occurrences, it becomes clear that the passengers and crew from the original Titanic have returned.",486.572,/EX0ITg5YqDgFHjujpTNhEPaJSL.jpg,2022-04-15,Titanic 666,False,5.5,45
False,/h1NOeI3S6TgBqyzxKdlfkiqEpcR.jpg,"[27, 35]",839678,en,Unhuman,"After their school bus crashes, a group of high school students is thrown into a terrifying fight for survival as they try to take down a group of unhuman savages… before they kill each other first.",485.76,/a0YCxxFhZSczKrw3FHDV0nTyHb5.jpg,2022-06-03,Unhuman,False,5.8,23
False,/egS5SHI4Ppwmb65lUjqsy79ASnN.jpg,[27],756681,es,Veneciafrenia,A group of spanish tourists in Venice finds themselves fighting for their lives against locals that are not too keen on foreigners.,450.953,/luMC56bwZqaECYRz6X7sXjqN6nd.jpg,2022-04-21,Veneciafrenia,False,5.9,90
False,/zTffxrYeeKfDMuaIeabDjKTaSuX.jpg,"[27, 53]",629015,en,Shut In,A young single mother is held captive along with her two children by a violent ex and must plot their escape before it’s too late.,422.047,/b5ug4LyLQFeR6azAJyIPBQz5ur9.jpg,2022-03-24,Shut In,False,7.2,68
False,/qhRQLTYnGWvI4nYE05DaDjgvCna.jpg,"[878, 27, 53]",897424,en,Dark Cloud,"Following the aftermath of a horrific accident, a woman is voluntarily subjected to artificial intelligence for rehabilitation.",387.681,/q1ngkvPCnOYKeyNZjg8QqvaSnuZ.jpg,2022-05-09,Dark Cloud,False,6.3,41
False,/i0zbSmiyyylh7H3Qb4jgscz46Pm.jpg,[27],893370,es,Virus :32,A virus is unleashed and a chilling massacre runs through the streets of Montevideo.,370.159,/qDNZWDJGU2LTPpPpVGPQMxKv8xl.jpg,2022-04-21,Virus:32,False,7.2,103
False,/2zhKBlsQbYfqe1H2pz8O0kk3Uk2.jpg,"[35, 27]",893338,en,Gatlopp: Hell of a Game,"Four friends get together for a nostalgic evening of fun and games after a decade of absence, which takes a dark turn.",365.905,/tc5Y4HDyb0I0z3MvKkLuPb1rVmj.jpg,2022-06-27,Gatlopp: Hell of a Game,False,5.4,13
False,/aTSA5zMWlVFTYBIZxTCMbLkfOtb.jpg,"[27, 53]",632727,en,Texas Chainsaw Massacre,"After nearly 50 years of hiding, Leatherface returns to terrorize a group of idealistic influencers who accidentally disrupt his carefully shielded world in a remote Texas town.",351.62,/e8vYPpkUJpf5Ils99kxF0Ev73ay.jpg,2022-02-18,Texas Chainsaw Massacre,False,5.2,853
False,/ifUfE79O1raUwbaQRIB7XnFz5ZC.jpg,"[27, 9648, 53]",646385,en,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",340.021,/1m3W6cpgwuIyjtg5nSnPx7yFkXW.jpg,2022-01-12,Scream,False,6.8,1492
False,/2il2HT8v6NAN7oinOCuHKpEhgnB.jpg,"[27, 53]",833425,en,No Exit,"Stranded at a rest stop in the mountains during a blizzard, a recovering addict discovers a kidnapped child hidden in a car belonging to one of the people inside the building which sets her on a terrifying struggle to identify who among them is the kidnapper.",339.527,/5cnLoWq9o5tuLe1Zq4BTX4LwZ2B.jpg,2022-02-25,No Exit,False,6.9,615
False,/mzfxTIA4vsPwdXC5zUZbDOSwTr3.jpg,[27],938596,en,Bull Shark,A hungry shark begins feeding on unsuspecting lake goers in a small Texas town.,298.041,/wGE4ImqYjJZQi3xFu4I2OLm8m0w.jpg,2022-02-05,Bull Shark,False,5.3,37
False,/hk4PwhKhT7q7jp1lvA8aiYqDluy.jpg,"[16, 18, 35, 27, 14]",926899,en,The House,"Across different eras, a poor family, an anxious developer and a fed-up landlady become tied to the same mysterious house in this animated dark comedy.",224.514,/iZjMFSKCrleKolC1gYcz5Rs8bk1.jpg,2022-01-14,The House,False,7,671
False,/q2KFBGyUSzHDhNqXEYv2LqTWVSz.jpg,[27],870671,en,The Hunting,"When a mysterious animal attack leaves a mutilated body in the forest, a conservative small town detective must enlist the help of an eager wildlife specialist to uncover the dark and disturbing truth that threatens the town.",179.389,/kvhrltQIRp1u84ao9uj52YPaWNY.jpg,2022-01-21,The Hunting,False,4.9,26
False,/7WcwKFjhHjMobnlsfFUIpj3b4F7.jpg,"[27, 35, 53]",855433,ca,Escape Room: La Pel·lícula,,199.171,/bsT3usCK8nTFa6MMiysx2A6gTZX.jpg,2022-03-11,Escape Room: La Pel·lícula,False,5.8,9
False,/8DHvtmF15wGwkMOW3nqZmpEzEaq.jpg,"[27, 9648]",751237,en,Umma,"Amanda and her daughter live a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother.",137.413,/moLnqJmZ00i2opS0bzCVcaGC0iI.jpg,2022-03-18,Umma,False,5.8,111
False,/1Xrsu5g27B07H1YysaNNnFb5nxl.jpg,"[53, 27]",842052,es,Ecos de un crimen,"Julián Lemar, a best-selling suspense writer, goes on vacation with his family to a cabin in the woods. During a strong storm, the power goes out and a woman shows up desperately asking for help: her husband killed her son and now he wants to kill her. From that moment on, danger and deception are a constant threat and for Julián a hellish night begins until he discovers the truth.",100.564,/6b0cvhxUtzgOZitexarQTLTHDCU.jpg,2022-01-27,Echoes,False,6.6,26
False,/vKvB3Lw8ZxUMluD4igq3L9oJztE.jpg,"[27, 9648, 878, 53]",762504,en,Nope,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",100.55,/AcKVlWaNVVVFQwro3nLXqPljcYA.jpg,2022-07-20,Nope,False,6.7,6
False,/tN5Ws9NXR6N3LR2S39rHfCXrFkN.jpg,[27],926980,de,Das Privileg - Die Auserwählten,A wealthy teen and his friends attending an elite private school uncover a dark conspiracy while looking into a series of strange supernatural events.,99.169,/qBLi3Nd5JMQGMiOmmfuPgLw5SzD.jpg,2022-02-09,The Privilege,False,5,163
False,/utUVo1wt3i4OdrQQS3I9QeegYsM.jpg,"[27, 9648, 53]",780609,en,Men,"In the aftermath of a personal tragedy, Harper retreats alone to the beautiful English countryside, hoping to find a place to heal. But someone — or something — from the surrounding woods appears to be stalking her, and what begins as simmering dread becomes a fully-formed nightmare, inhabited by her darkest memories and fears.",84.224,/jo1Kv3P3UgDVk7JnUFr2Cl8WWUM.jpg,2022-05-20,Men,False,6.2,168
False,/2oXQpm0wfOkIL0jBJABbL5AfMs6.jpg,"[27, 9648, 53]",760104,en,X,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",75.21,/woTQx9Q4b8aO13jR9dsj8C9JESy.jpg,2022-03-17,X,False,6.8,571
False,/sqdsuvy8X6Maila4IAc7deMtPAA.jpg,"[18, 27, 878]",819876,en,Crimes of the Future,"As the human species adapts to a synthetic environment, the body undergoes new transformations and mutations. Accompanied by his partner Caprice, celebrity performance artist Saul Tenser showcases the metamorphosis of his organs. Meanwhile, a mysterious group tries to use Saul's notoriety to shed light on the next phase of human evolution.",52.879,/iSx6t4mj1FT4ePqPYHW287SmNa1.jpg,2022-05-25,Crimes of the Future,False,5.9,181
False,/9BQPM1Fa1hdXaE7hNafO5WWNv9v.jpg,"[27, 53]",631947,en,La Llorona,"While vacationing in Mexico, a couple discovers their son's disappearance is tied to a supernatural curse.",52.517,/wtgEJKEOLnyQkWemEdFa5W8Q29L.jpg,2022-01-07,The Legend of La Llorona,False,5.2,25
False,,"[27, 37]",987912,en,Blackwood,"Dowanhowee, a Native American woman, evades the notorious Dutch Wilder Gang by escaping into the uncharted Black Wood Forest. Once inside, they quickly discover they must help each other for they have unknowingly awaken an ancient ravenous creature, known as The Wendigo.",48.814,/9KJ8Zdmvr50IrkIbxnpeVI9sHB7.jpg,2022-07-22,Blackwood,False,0,0
False,/AcStyrENNAzGB7hkCPe1YWgFgWM.jpg,[27],477462,en,The Twin,"Every parent's worst nightmare is just the beginning for Rachel's ordeal as in the aftermath of a tragic accident, she and her husband Anthony decide to move to the other side of the world to focus on their surviving twin son Elliot.  What begins as a time of healing and isolation in the Finnish countryside turns into a desperate battle for the very soul of their son as an entity claiming to be his dead twin brother takes over Elliot — setting Rachel on a diabolical journey to unravel the horrible truth about her twin son.",40.446,/w22qYgMdEzvZ4tZd1n8q87uKE15.jpg,2022-04-06,The Twin,False,6,21
False,/t6Fs0EOFIxzEGHZLHxJ3v7K4JRB.jpg,"[27, 53, 18, 10402]",852830,en,Torn Hearts,A promising up-and-coming country duo seek out the secluded mansion of their idol Harper Dutch a former country music star and Nashville royalty turned recluse. What starts out as a friendly visit devolves into a twisted series of horrors forcing the friends to confront the lengths they will go to realize their dreams.,32.599,/w8dSAuMHUgx0lYSB6wAAURStcGM.jpg,2022-05-20,Torn Hearts,False,5.7,13
False,/3j5dZIR2sJs5SnzI7haAGJqnkHJ.jpg,"[16, 14, 27, 878]",846867,en,Mad God,"A figure known as ""The Assassin"" descends from the heavens into a nightmarish pit full of monsters, titans and cruelty.",32.271,/sEULzxEZvrJvhz91wKxpbih25Sk.jpg,2022-06-16,Mad God,False,7,39
False,/b06zEmXgXNRT1vqfY3wE1jUgRwE.jpg,"[35, 27]",683407,id,Ghost Writer 2,"The success of her second novel made Naya famous. Unfortunately she is more labeled as a psychic than a writer. This makes Naya resentful and reluctant to deal with the haunted world again. However, everything changed when her future husband Vino suddenly died.",31.607,/svU6MwHMdLt5K7IiMGR4mspi94V.jpg,2022-07-21,Ghost Writer 2,False,0,0
False,/oVv5l6L5Wi5j3gd4P2vt0YvVMOg.jpg,"[27, 53]",787752,en,Fresh,"Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.",30.854,/tlu71AgaL3EQBBCNGsAwZLPbV5D.jpg,2022-03-03,Fresh,False,6.9,686
False,/62NoHEb50NUlGtB8dfIB9UHhxlX.jpg,[27],990493,tl,Ang Babaeng Nawawala sa Sarili,"She gets entangled with three men who want her: her suitor, her ex-boyfriend and her boss. But there's another one who wants to control and turn her into a sex monster.",29.6,/xKJaAYkc1nWyFlFVRUtqyvyDjR1.jpg,2022-07-15,Ang Babaeng Nawawala sa Sarili,False,4,1
False,/rQNWdUtbZxkvbFRfGZr9iUOizfs.jpg,"[16, 14, 27, 28]",791348,en,Constantine: The House of Mystery,"John Constantine wakes up in the eerie House of Mystery with no recollection of how he got there. Fortunately, Zatanna and his friends are all there. Unfortunately, they have a bad habit of turning into demons and ripping him to shreds, over and over again!",29.564,/kqYDoEb9PxLXM2ccoHInMMJalti.jpg,2022-05-02,Constantine: The House of Mystery,False,5.9,16
False,/dbM737JDwMsTKngQd6zhjhQpkYD.jpg,"[18, 27, 53]",974191,en,The Harbinger,"Monique leaves her family quarantine to help a friend who’s suffering from terrible nightmares - but she learns too late that the bad dreams are contagious, along with the demon behind them. Award-winning Writer/Director Andy Mitton returns with his unique brand of empathetic supernatural horror. Deeply sad, deeply scary and all-out stunning in its power to probe collective trauma, The Harbinger bursts with occult imagination, exploring the anxiety and disorientation of the last few years in ways that only Mitton could.",19.375,/6fmpLRO0BpwcgqcIENEqpFGP0JC.jpg,2022-07-20,The Harbinger,False,0,0
False,/kxE6xBkAMItYfWbYHt0i6fWByKD.jpg,"[27, 14]",939914,en,Glorious,"After a breakup, Wes ends up at a remote rest stop. He finds himself locked inside the bathroom with a mysterious figure speaking from an adjacent stall. Soon Wes realizes he is involved in a situation more terrible than he could imagine.",29.182,/gttZLC3yhLFx1EnfjEUaDb2YAwl.jpg,2022-07-21,Glorious,False,0,0
False,/5z8tDXuLTBenb9WBW7uslHAd0yV.jpg,[27],872640,en,Infrared,Family tensions between a brother and sister with psychic powers threaten to tear apart the filming of an episode of a paranormal reality TV show. But simmering emotions may be the least of the crew's problems...,28.242,/fCg3OStKKb4OSBhvEpCKHdcTIR1.jpg,2022-07-22,Infrared,False,0,0
False,/rba72d1kQjI1PEOpelsT1Z5lX5H.jpg,[27],786535,id,Ivanna,"When Ambar & Dika moved away after their parents' death, the siblings never thought of what was supposedly a new start turns into the beginning of their lives' biggest misery. All fueled by Ambar's ability to sense the unseen that she got after she went through impaired vision. Contrasting to the warm welcome they got at Panti Jompo Masa Toea, Ambar earned an eerie vision of the past. She found out that there has been a slaughter in the very same house many years ago. A Dutch lady entity, Ivanna, appeared in Ambar's vision, giving her a glimpse of the tragedy where she got decapitated by a vile imperialist. On the day of Eid Al Fitr, Nenek Ani is found dead in a gruesome pool of blood, beheaded. Ambar figured that the tragedy could be related to the earlier discovery of a chest filled with trinkets and a headless statue in the basement of the nursing house's pavilion. Now, Ambar has to solve the vengeance of the entity that is slowly creeping into their lives, even for their heads.",25.943,/f1fodFJqkOq22nHta90ClDzV1gG.jpg,2022-07-14,Ivanna,False,5.3,2
False,/bnXGwFBomUseQIc9Xqiymy9p8qP.jpg,"[14, 27]",517302,fi,Pahanhautoja,"12-year-old Tinja is desperate to please her mother, a woman obsessed with presenting the image of a perfect family. One night, Tinja finds a strange egg. What hatches is beyond belief.",25.615,/jgJACjJIpcbFfEEmEglinfQWQPO.jpg,2022-03-04,Hatching,False,6.5,81
False,/aR4nL2CSIy53pmsyNPDsK8zGKpc.jpg,"[35, 27]",939819,th,แดง พระโขนง,The story 10 years later after Nang Nak was defeated. Tales from Thung Pra Khanong that has never been told.,32.835,/vTu0tBaPjrEIdhR4yR6xlHvmuAK.jpg,2022-03-31,Daeng,False,0,0
False,/tNsT0gtiYOb9qx0xFqvQwKqVvHq.jpg,"[53, 27]",807356,en,Watcher,"As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",23.757,/t6UCz7syPrlJ2LQQBFLWiF37f19.jpg,2022-06-03,Watcher,False,6.2,76
False,/2R1TrLu42l70oGPmYx38HSbrdzh.jpg,"[27, 35]",982752,en,American Carnage,"After a governor issues an executive order to arrest the children of undocumented immigrants, the detained youth are offered an opportunity to have their charges dropped by volunteering to provide care to the elderly. Once inside the elder care facility, however, they discover more twisted secrets than they could have possibly imagined.",17.041,/zQmwQqtT2KEfg5IO5u8lexZoCAR.jpg,2022-07-15,American Carnage,False,5,4
False,,[27],841742,fr,Megalomaniac,"Felix and Martha, the two offspring of legendary serial murderer The Skinner of Mons, grapple with the grotesque legacy bequeathed to them. While Martha works a menial janitorial job, Felix continues his father's reign of terror. But following a brutal attack at work, Martha quickly descends into madness, finding she must come to terms with the infamous blood that flows through her veins.",22.522,/bgullymFFblfNaEqRX2j74oTIQ.jpg,2022-07-22,Megalomaniac,False,0,0
False,/atCcdBQ5gBMBOTRF4X3rj5ZOZqh.jpg,[27],955569,fr,"Arthur, malédiction",Alex is an 18 year old young man. He has been a big fan of the Arthur and the Minimoys fantasy film saga for years. Then his group of friends suggests that he goes to the abandoned house where the film was shot. They are unaware that they are about to fall into a deadly plot.,19.041,/g7EUW5VPsGVpiWz2ToKYssXjGrC.jpg,2022-06-29,"Arthur, malédiction",False,2.6,29
False,,"[18, 27]",996409,de,Einöde der Peiniger,,13.311,/mjl8W6eVXNgGO2jWQkcxxVE9FN4.jpg,2022-07-20,Einöde der Peiniger,False,0,0
False,/iSsSvXsCTfDSOY8wvJWms616w3I.jpg,"[27, 53, 18]",838484,en,Choose or Die,"In pursuit of an unclaimed $125,000 prize, a broke college dropout decides to play an obscure, 1980s survival computer game. But the game curses her, and she’s faced with dangerous choices and reality-warping challenges. After a series of unexpectedly terrifying moments, she realizes she’s no longer playing for the money but for her life.",22.042,/rEHZjZmpcQF2Z9tJfWuPNZzof8j.jpg,2022-04-15,Choose or Die,False,5.3,446
False,/ppNyhrKHCeEgASliV4QN03bp6QR.jpg,"[27, 35, 10402]",895744,en,Studio 666,"Legendary rock band Foo Fighters move into an Encino mansion steeped in grisly rock and roll history to record their much anticipated 10th album. Once in the house, Dave Grohl finds himself grappling with supernatural forces that threaten both the completion of the album and the lives of the band.",21.122,/zD2XyaV6eGEEgEzVnjg0hQVR5yz.jpg,2022-02-24,Studio 666,False,6.3,70
False,/ceSQcIWWKSwubn4ny8BlWtE5q7u.jpg,"[53, 27, 18]",852485,en,She Will,"Veronica, an aging film star, retreats to the Scottish countryside with her nurse Desi to recover from  a double mastectomy. While there, mysterious forces give Veronica the power to enact revenge within her dreams.",21.01,/cbN1YWgBmwqGzqF6ZTsM96dub4r.jpg,2022-07-15,She Will,False,6.3,4
False,,"[27, 53]",987496,en,Return to Sender,A woman gets involved in a delivery scam that grows increasingly strange.,23.198,/eGLDM6K1EU9AQzeKwvSU19atywj.jpg,2022-07-21,Return to Sender,False,0,0
False,/lO8ajcIbDxzgEu7tiHIO0iY3bgT.jpg,"[27, 9648]",758724,en,The Cellar,"When Keira Woods' daughter mysteriously vanishes in the cellar of their new house in the country, she soon discovers there is an ancient and powerful entity controlling their home that she will have to face or risk losing her family's souls forever.",20.297,/2rlLgZdKC9UhzI7qZHbWKLxl889.jpg,2022-03-25,The Cellar,False,6.1,72
False,/bFemeB4GENXEx1JOmqSjpaL1kGE.jpg,"[27, 28, 53]",981011,en,Hunter X,A masked vigilante named X must fight for his life against other killers when a mysterious cult discovers his true identity and wants to bring him into their ranks.,11.91,/neWNwYF0Ir2mXJ3PjC3f1fZlsdv.jpg,2022-07-19,Hunter X,False,0,0
False,/7IwLNl9MJbj47pObu8xMDUbIesv.jpg,"[27, 53]",676547,en,Prey for the Devil,"Sister Ann is a restless 25-year-old who devoutly believes that performing exorcisms is her calling. But she is at odds with the institution's traditions: nuns are not allowed to perform exorcisms, only priests. With the support of a mentor, a professor who senses her special gift, she is allowed to observe actual training sessions. Her desire to prove herself takes a personal turn when she meets one of the school's most disturbed patients. During their harrowing encounters, Sister Ann comes face to face with a demonic force that infests the school and has mysterious ties to her own past. It is then that the power of evil and her own startling abilities are fully realized.",18.271,/gthBMfbsB1QBf9WPOON5SytasDO.jpg,2022-05-19,Prey for the Devil,False,6.7,3
False,/762pOpgPBcN4oNIPX7cPy16ksvp.jpg,"[27, 878]",945610,en,Amityville in Space,The ultimate battle against the Amityville curse begins after the infamous murder house is exorcised from Earth and reappears in outer space in Amityville in Space.,10.814,/mPe4LGNANQUTS4s36CSHqNCpm3v.jpg,2022-07-19,Amityville in Space,False,0,0
False,/oLsOL0c1bCgtQahfkiVhUZnhaDY.jpg,"[27, 9648, 53]",794234,en,The Bunker Game,"Laura, 25, is an actress in a L.A.R.P. (Live Action Role Playing) Game, where the participants play the survivors of an atomic war who live underground in a sealed bunker. After several mysterious accidents, the game is interrupted and the players leave the bunker while the staff remain behind to investigate the disappearance of Greg, the mastermind of the game. They soon find themselves trapped inside and in peril as they begin to die in mysterious ways and the group realizes that someone or something paranormal is playing a twisted game with them which quickly plunges into a terrifying fight for survival.",17.748,/1FGenj5LnApAsJVLbd5Ehmn16XV.jpg,2022-02-24,The Bunker Game,False,4.2,27
False,,"[27, 35]",990977,en,We Want Faces So Bad,Alexx must 'face' the reality of her overnight transformation when she joins her faceless friends in their nightly manifesting faces ritual.,21.108,/n3oiAA3am8OZBaqjhdL4T9t5lkn.jpg,2022-07-22,We Want Faces So Bad,False,0,0
False,,"[27, 9648, 53]",993119,en,Rotten Shadows,A down on his luck paranormal investigator takes on the case of a mysterious abandoned house only to discover what lies in the shadows is more dangerous than he anticipated.,9.067,/iSjiSjWpN1itVF8OnjIy1tW0G3l.jpg,2022-07-19,Rotten Shadows,False,0,0
False,,"[27, 35]",993112,en,Fire Hill,A man in search of the world's tastiest buffalo wings accidentally stumbles upon a mystical cemetery that could change his fate forever.,9.542,/wukUvuquATiPyDqCC4zCsAyFenf.jpg,2022-07-19,Fire Hill,False,0,0
False,,[27],999386,en,The Hoot Owl,A group of friends fight for survival when they disturb the deranged inhabitants of what was thought to be abandoned estate deep in the woods of East Texas.,9.264,/kVoeMn84OrflyRUKLrVltd16VCk.jpg,2022-07-19,The Hoot Owl,False,10,1
False,/mq5e40eaKqLf4GbKW7uJplkiBQE.jpg,"[27, 35]",695962,hi,भूल भुलैया 2,"When strangers Reet and Ruhan cross paths, their journey leads to an abandoned mansion and a dreaded spirit who has been trapped for 18 years.",12.214,/fw0oMHiMt9qOuKEJEmzFiCNAnXc.jpg,2022-05-20,Bhool Bhulaiyaa 2,False,7,28
False,/g8GKxnKPSRwdmrIkP2mk3xMXQnq.jpg,"[27, 12, 28, 35]",879957,en,Wyrmwood: Apocalypse,"In a zombie-infested Australian wasteland, soldier Rhys has dedicated his life to tracking and capturing survivors for the Surgeon General in hopes of finding a cure.",15.145,/s1xyBLnbY9QcoINxGz48SgnKwUw.jpg,2022-02-10,Wyrmwood: Apocalypse,False,5.5,40
False,/eyiSLRh44SKKWIJ6bxWq8z1sscB.jpg,"[53, 27, 80]",899294,en,Frank and Penelope,A tale of love and violence when a man on his emotional last legs finds a savior seductively dancing in a run-down strip club. And a life most certainly headed off a cliff suddenly becomes redirected - as EVERYTHING is now worth dying for.,11.891,/5NpXoAi3nEQkEgLO09nmotPfyNa.jpg,2022-06-03,Frank and Penelope,False,5,2
False,/sXnvnDIfOia6dnMR3ZuqBSGNdpd.jpg,"[53, 28, 27]",298028,en,The Prey,A platoon of U.S. soldiers in Afghanistan become trapped in a cave and are hunted down by a deadly creature the locals call Karnoctus.,11.839,/b4WRdvY6a7bcAjsS4joNPjq2DPm.jpg,2022-06-07,The Prey: Legend of Karnoctus,False,6,3
False,/sQXjZapCe1V1CuINZfI9rj9vNXY.jpg,"[53, 27]",974187,en,The Summoned,Two high profile couples are forced to examine the cost of success when they're invited to an exclusive self-help retreat where their ancestors sold their souls generations prior.,11.91,/ijPQkXHoAUTDl60NXYLG2DypAgS.jpg,2022-07-07,The Summoned,False,5,6
False,/x3X7bSkKhxoucdKtMweKVxCZD32.jpg,"[18, 53, 27]",883083,mk,You Won't Be Alone,"In an isolated mountain village in 19th century Macedonia, a young feral witch accidentally kills a peasant. She assumes the peasant's shape to see what life is like in her skin, igniting a deep seated curiosity to experience life inside the bodies of others.",11.381,/45W9ViL5ilurSLVzBEybYXHrxEJ.jpg,2022-04-01,You Won't Be Alone,False,6.8,52
False,,"[27, 28, 12]",992090,en,Jurassic Domination,"When two military-made, weaponized dinosaurs attack a small mountain town, it's up to the sheriff to figure out a way to stop the creatures before the dinos escape and wreak havoc nationwide.",12.105,/uAOmRj0xbicuDQeD4PCTEplu7l0.jpg,2022-07-01,Jurassic Domination,False,0,0
False,/o4NQyWBOrtwt2zEghNvNNUiOO8k.jpg,"[27, 53]",730167,en,The Reef: Stalked,"After her sister's murder, Nic, her younger sister and two friends seek solace through a Pacific island kayaking adventure. Hours into the trip the women are stalked by a shark and must band together, face their fears and save each other.",11.27,/katS24b97C1oDVDIPbOfImNAx3i.jpg,2022-07-14,The Reef: Stalked,False,5,3
False,/51cRnmowNlf8Olc3VlwS8ND43s7.jpg,"[27, 9648, 53]",811656,en,Monstrous,"Laura, traumatized by an abusive relationship, runs away from her former husband with her seven-year-old son Cody. But in their new, idyllic and remote sanctuary, they find they have another, bigger and more terrifying monster to deal with…",11.021,/kKyNE5zmoDbR3HLaGGncDHgv1Hp.jpg,2022-05-13,Monstrous,False,6.1,59
