adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/aTovumsNlDjof7YVoU5nW2RHaYn.jpg,"[27, 53, 10749]",616820,en,Halloween Ends,"Four years after the events of Halloween in 2018, Laurie has decided to liberate herself from fear and rage and embrace life. But when a young man is accused of killing a boy he was babysitting, it ignites a cascade of violence and terror that will force Laurie to finally confront the evil she can’t control, once and for all.",3931.896,/3uDwqxbr0j34rJVJMOW6o8Upw5W.jpg,2022-10-12,Halloween Ends,False,6.8,494
False,/5GA3vV1aWWHTSDO5eno8V5zDo8r.jpg,"[27, 53]",760161,en,Orphan: First Kill,"After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost.",2702.602,/pHkKbIRoCe7zIFvqan9LFSaQAde.jpg,2022-07-27,Orphan: First Kill,False,6.8,1066
False,/tIX6j3NzadlwGcJ52nuWdmtOQkg.jpg,"[27, 53, 9648]",717728,en,Jeepers Creepers: Reborn,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",3405.759,/aGBuiirBIQ7o64FmJxO53eYDuro.jpg,2022-09-15,Jeepers Creepers: Reborn,False,5.8,300
False,/zgMjGYxVKwUKvl5UdT9jNkiNyCe.jpg,[27],1024530,en,Grimcutty,A suburban teen girl and her little brother must stop a terrifying internet meme brought to life by the hysteria of their parents.,1648.537,/qvg75YJMfbHeDNirUrrgBMQImRn.jpg,2022-10-10,Grimcutty,False,5.8,137
False,/96qFAPRQtwsi53s2sS0WhwBO2j8.jpg,"[878, 27, 28]",870096,zh,重启地球,"When a drug to replicate plant cells creates a sentient form of flower, the planet is over taken by flora and humankind is depleted. A Chinese task force, a widowed father and his young daughter fight to survive in a mission to inject an antidote to the core of the plants to reverse their growth.",1926.274,/kl80N1g69v9QXe1wvkFza31WhD4.jpg,2022-08-04,Restart The Earth,False,6.8,45
False,/2k9tBql5GYH328Krj66tDT9LtFZ.jpg,"[53, 12, 27]",760741,en,Beast,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",1219.133,/xIGr7UHsKf0URWmyyd5qFMAq4d8.jpg,2022-08-11,Beast,False,7,692
False,/olPXihyFeeNvnaD6IOBltgIV1FU.jpg,"[27, 9648, 53]",882598,en,Smile,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain. As an overwhelming terror begins taking over her life, Rose must confront her troubling past in order to survive and escape her horrifying new reality.",950.614,/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg,2022-09-23,Smile,False,6.8,260
False,/pfAZP7JvTTxqgq7n6A1OYgkAdEW.jpg,"[28, 14, 27, 10770]",894205,en,Werewolf by Night,"On a dark and somber night, a secret cabal of monster hunters emerge from the shadows and gather at the foreboding Bloodstone Temple following the death of their leader. In a strange and macabre memorial to the leader’s life, the attendees are thrust into a mysterious and deadly competition for a powerful relic—a hunt that will ultimately bring them face to face with a dangerous monster.",839.817,/jmv7EbqBuEk4V1U7OoSBaxkwawO.jpg,2022-09-25,Werewolf by Night,False,7.2,473
False,/3f2xX0r2x0RbMR2spoqkdUIhuuj.jpg,[27],1023086,en,Devil's Workshop,"Desperate for a role as a demonologist, struggling actor Clayton contacts Eliza, an expert in devil lore, to help him prepare. As he spends the weekend at her home, Eliza forces Clayton to confront his troubling past, perform dark rituals, and sacrifice a goat. Does she want to help Clayton, seduce him—or destroy him?",813.539,/fJQr6E6tUwihQuQgTSDUkKsrVZA.jpg,2022-09-30,Devil's Workshop,False,6.2,43
False,/y5Z0WesTjvn59jP6yo459eUsbli.jpg,"[27, 53]",663712,en,Terrifier 2,"After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",859.152,/yB8BMtvzHlMmRT1WmTQnGv1bcOK.jpg,2022-10-06,Terrifier 2,False,7,10
False,/AfvIjhDu9p64jKcmohS4hsPG95Q.jpg,"[27, 53]",756999,en,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",720.958,/lr11mCT85T1JanlgjMuhs9nMht4.jpg,2022-06-22,The Black Phone,False,7.9,2860
False,/et1rWV1LCt4ViKB9eQWOVvnxJwS.jpg,[27],999722,de,Old People,A woman who's returned home with her two kids to attend her sister's wedding must suddenly defend their lives against older people on a killing spree.,657.083,/nSguJmHeYv6cwTljOZduPJDTweS.jpg,2022-10-07,Old People,False,6,104
False,/iiaU8m4kUyDnbqtlr2hyiXYUlcH.jpg,"[53, 18, 27]",723419,en,Mr. Harrigan's Phone,"Craig, a young boy living in a small town befriends an older, reclusive billionaire, Mr. Harrigan. The two form a bond over books and an iPhone, but when the man passes away the boy discovers that not everything dead is gone.",578.081,/gPn9e8eP7TeKQU4IeWAMzOajR40.jpg,2022-10-05,Mr. Harrigan's Phone,False,6.7,318
False,/ojfzhdwRemcDt1I6pao6vVLw9AA.jpg,[27],772450,es,Presencias,"A man who loses his wife and goes to seclude himself in a cabin in the woods, where strange things happen.",524.853,/dgDT3uol3mdvwEg0jt1ble3l9hw.jpg,2022-09-07,Presences,False,7,96
False,/tXRl6ijm4cnLp47icO9SPp1PT5g.jpg,"[27, 9648, 878, 53]",762504,en,Nope,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",498.597,/AcKVlWaNVVVFQwro3nLXqPljcYA.jpg,2022-07-20,Nope,False,7,1790
False,/mYOooABOzWRaFMRWDhUAXiKuTaO.jpg,"[53, 27, 35, 10770]",831410,en,Bring It On: Cheer or Die,"When a cheer squad practices their routines on Halloween weekend in an abandoned school, they are picked off one by one by an unknown killer.",474.664,/ciRq9QUBpFWNsFKs2opG5tP157.jpg,2022-09-27,Bring It On: Cheer or Die,False,6.4,51
False,/xHRabofjmMGoIV3mb6xgy4nwOcS.jpg,[27],801071,en,The Jack in the Box: Awakening,"When a vintage Jack-in-the-box is opened by a dying woman, she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims.",459.56,/3Ib8vlWTrAKRrTWUrTrZPOMW4jp.jpg,2022-02-24,The Jack in the Box: Awakening,False,6.4,174
False,/cuAUhb0aYQ9PsdU7EN3L2p1d3Ox.jpg,"[12, 35, 27, 10751]",864959,en,The Curse of Bridge Hollow,A Halloween-hating dad reluctantly teams up with his teenage daughter when an evil spirit wreaks havoc by making their town's decorations come to life.,620.542,/t6P9l6tcVnWLS1ADUAfkUCGQhm0.jpg,2022-10-14,The Curse of Bridge Hollow,False,7.2,152
False,,"[53, 27]",1014226,es,Sonríe,,409.781,/wHowKf77gNZbVo9yu5ggiNBFCdJ.jpg,2022-08-18,Sonríe,False,1,1
False,/b1L7qevxiVpkVFq4dmdQPGFPWH0.jpg,[27],836225,en,The Exorcism of God,"An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time.",371.625,/9X9wKbF0ED1AQpgIkvq0MG4Y4wi.jpg,2022-03-11,The Exorcism of God,False,7.3,659
False,/5L6RPHHUFlsliTqKRmUxFnIkXpR.jpg,"[28, 14, 27, 35]",755566,en,Day Shift,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,387.187,/bI7lGR5HuYlENlp11brKUAaPHuO.jpg,2022-08-10,Day Shift,False,6.9,1199
False,/70Rm9ItxKuEKN8iu6rNjfwAYUCJ.jpg,"[27, 9648, 53]",760104,en,X,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",382.584,/A7YPhQKdcr6XB1kCUdS4tHifYWd.jpg,2022-03-17,X,False,6.8,1092
False,/gX6VtQ7X6GRvcJQJhFZO9ZJ00q7.jpg,"[27, 35]",816952,en,My Best Friend's Exorcism,"The year is 1988. Abby and Gretchen have been best friends since fourth grade. After an evening of skinny-dipping goes disastrously wrong, Gretchen begins to act…different, which leads Abby to suspect her best friend may be possessed by a demon. With help from some unlikely allies, Abby embarks on a quest to save Gretchen. But is their friendship powerful enough to beat the devil?",363.289,/yIXICkqthsqbNtvtEd6rpIt3cT4.jpg,2022-09-29,My Best Friend's Exorcism,False,6.1,88
False,/pkLegAR3G5T63B2Xz2ijbD1BAm8.jpg,"[27, 53, 28, 12, 80, 9648, 18, 10752]",927341,en,Hunting Ava Bravo,"Billionaire sportsman Buddy King unwinds by hunting human captives on his remote mountain estate. But his latest victim, Ava Bravo is no easy target.",360.84,/etc6HKBEhNySNnYU2nRgbSeIyoW.jpg,2022-04-01,Hunting Ava Bravo,False,6.5,80
False,/2iGUavwv86Hubv3V5Iq4qEQXDfE.jpg,"[18, 53, 27]",848058,es,Cerdita,A bullied overweight teenager sees a glimpse of hope when her tormentors are brutally abducted by a mesmerizing stranger.,488.706,/pIFeu5gF7ofAxI9NqrWbJAjjKn6.jpg,2022-10-07,Piggy,False,7.1,91
False,/qViFGWCHaSmW4gP00RGh3xjMjsP.jpg,"[27, 9648]",758724,en,The Cellar,"When Keira Woods' daughter mysteriously vanishes in the cellar of their new house in the country, she soon discovers there is an ancient and powerful entity controlling their home that she will have to face or risk losing her family's souls forever.",253.473,/rtfGeS5WMXA6PtikIYUmYTSbVdg.jpg,2022-03-25,The Cellar,False,6.6,270
False,/ifUfE79O1raUwbaQRIB7XnFz5ZC.jpg,"[27, 9648, 53]",646385,en,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",242.62,/1m3W6cpgwuIyjtg5nSnPx7yFkXW.jpg,2022-01-12,Scream,False,6.7,1772
False,/aeqAisiEF8ZPOhRfdYcR5OAwiKH.jpg,"[18, 27]",661791,es,La abuela,"Susana leaves her life in Paris, where she works as a model, and returns to Madrid to take care of her grandmother Pilar.",227.307,/ri3KIjGp3Ek6iKUsTzMigmxTvdw.jpg,2022-01-28,The Grandmother,False,5.9,286
False,/ufagam4FwlIcgPqJlr21EshNkNd.jpg,"[53, 27, 18]",629015,en,Shut In,A young single mother is held captive along with her two children by a violent ex and must plot their escape before it’s too late.,242.407,/b5ug4LyLQFeR6azAJyIPBQz5ur9.jpg,2022-03-24,Shut In,False,7.1,233
False,/5DCIRgOrCTayoCGggVn1kyqs1Vh.jpg,"[53, 27]",945657,en,Titanic 666,"After a mammoth cruise ship sails over the site of the Titanic’s disaster, dark and deadly events start to occur on board. As the ship’s captain investigates the tragic occurrences, it becomes clear that the passengers and crew from the original Titanic have returned.",233.636,/EX0ITg5YqDgFHjujpTNhEPaJSL.jpg,2022-04-15,Titanic 666,False,6.2,107
False,/aTSA5zMWlVFTYBIZxTCMbLkfOtb.jpg,"[27, 53]",632727,en,Texas Chainsaw Massacre,"After nearly 50 years of hiding, Leatherface returns to terrorize a group of idealistic influencers who accidentally disrupt his carefully shielded world in a remote Texas town.",240.471,/e8vYPpkUJpf5Ils99kxF0Ev73ay.jpg,2022-02-18,Texas Chainsaw Massacre,False,5.3,978
False,/eVSa4TpyXbOdk9fXSD6OcORJGtv.jpg,"[53, 27]",803114,en,The Requin,"A couple on a romantic getaway find themselves stranded at sea when a tropical storm sweeps away their villa. In order to survive, they are forced to fight the elements, while sharks circle below.",225.849,/i0z8g2VRZP3dhVvvSMilbOZMKqR.jpg,2022-01-28,The Requin,False,4.7,196
False,/vqEX1uF3Spl12rOACQ3gJ6j4MSR.jpg,[27],864370,zh,咒,"Inspired by a true story of a family who believed they were possessed by spirits, this film follows a woman who must protect her child from a curse.  WARNING: This is a cursed video, it might contain certain risks to watch. For those who dares to follow, please solve the puzzle of my daughter's curse with me.",216.872,/6zltP23zLGPogsHZUazSrrwNuKs.jpg,2022-03-18,Incantation,False,6.8,356
False,/2il2HT8v6NAN7oinOCuHKpEhgnB.jpg,"[27, 53, 9648]",833425,en,No Exit,"Stranded at a rest stop in the mountains during a blizzard, a recovering addict discovers a kidnapped child hidden in a car belonging to one of the people inside the building which sets her on a terrifying struggle to identify who among them is the kidnapper.",223.365,/5cnLoWq9o5tuLe1Zq4BTX4LwZ2B.jpg,2022-02-25,No Exit,False,7,770
False,/cetU6lsj5bFCCFTWezGISmYwDAG.jpg,"[14, 27, 53, 9648]",896448,en,Beneath the Surface,"A young woman survives a great white shark attack, whilst on a family boating vacation, however soon realizes the nightmare is far from over. Those around her can not be trusted, and she must face her demons, if she is to step back in the water.",215.053,/xXE9IDEFiye0zNzmnT0eUDbGyVI.jpg,2022-04-01,Beneath the Surface,False,6.9,50
False,/i0zbSmiyyylh7H3Qb4jgscz46Pm.jpg,[27],893370,es,Virus :32,A virus is unleashed and a chilling massacre runs through the streets of Montevideo.,206.154,/wZiF79hbhLK1U2Pj9bF67NAKXQR.jpg,2022-04-21,Virus:32,False,7.1,162
False,/egS5SHI4Ppwmb65lUjqsy79ASnN.jpg,[27],756681,es,Veneciafrenia,A group of spanish tourists in Venice finds themselves fighting for their lives against locals that are not too keen on foreigners.,188.813,/luMC56bwZqaECYRz6X7sXjqN6nd.jpg,2022-04-22,Veneciafrenia,False,6.1,139
False,,"[99, 27]",926762,en,Living with Chucky,"A filmmaker who grew up alongside Chucky the killer doll seeks out the other families surrounding the Child's Play films as they recount their experiences working on the ongoing franchise and what it means to be a part of the, ""Chucky"" family.",253.364,/gYmB6qXGh0dECa3g5MqsUMwLcXZ.jpg,2022-08-13,Living with Chucky,False,4,3
False,/t6Fs0EOFIxzEGHZLHxJ3v7K4JRB.jpg,"[27, 53, 10402]",852830,en,Torn Hearts,"A promising up-and-coming country duo seek out the secluded mansion of their idol Harper Dutch, a former country music star and Nashville royalty turned recluse. What starts out as a friendly visit devolves into a twisted series of horrors forcing the friends to confront the lengths they will go to in pursuit of their dreams.",179.03,/w8dSAuMHUgx0lYSB6wAAURStcGM.jpg,2022-05-20,Torn Hearts,False,6.2,42
False,/dvHKdXijoN1OEzGcPhd0eRvkfMd.jpg,"[27, 53, 28, 12]",960258,en,Shark Bait,"A group of friends enjoying a weekend steal a couple of jetskis racing them out to sea, ending up in a horrific head-on collision. They struggle to find a way home with a badly injured friend while from the waters below predators lurk.",197.162,/bVUgMgVozyFScDM3quP412kXrT.jpg,2022-05-13,Shark Bait,False,6,167
False,/mTupUmnuwwAyA0CNqpwaZn5mqjk.jpg,"[28, 27, 53, 10752, 14]",697799,en,WarHunt,"1945. A U.S. military cargo plane loses control and violently crashes behind enemy lines in the middle of the German black forest. Major Johnson sends a squad of his bravest soldiers on a rescue mission to retrieve the top-secret material the plane was carrying, led by Sergeants Brewer and Walsh. They soon discover hanged Nazi soldiers and other dead bodies bearing ancient, magical symbols. Suddenly their compasses fail, their perceptions twist and straying from the group leads to profound horrors as they are attacked by a powerful, supernatural force.",183.753,/9HFFwZOTBB7IPFmn9E0MXdWave3.jpg,2022-01-21,WarHunt,False,5,62
False,/hk4PwhKhT7q7jp1lvA8aiYqDluy.jpg,"[16, 18, 35, 27, 14]",926899,en,The House,"Across different eras, a poor family, an anxious developer and a fed-up landlady become tied to the same mysterious house in this animated dark comedy.",147.981,/iZjMFSKCrleKolC1gYcz5Rs8bk1.jpg,2022-01-14,The House,False,7.1,743
False,/3r3tZgKTw1554hcFoUfydLHE38w.jpg,"[27, 9648]",338947,en,Hellraiser,"A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites, a group of sadistic supernatural beings from another dimension.",122.756,/f9ZAIUxTTk23vo1BC9Ur1Rx5c2E.jpg,2022-09-28,Hellraiser,False,6.5,229
False,/9hhRzLzP1enjENXiGJocAHyWFmS.jpg,[27],869399,es,La pasajera,"Four people traveling in a van run over a lone woman while she is walking in the dark down a country road. After loading her into the vehicle to take her to the nearest hospital, they notice that she is behaving rather strangely. The occupants of the van soon realise that the time has come to fight for their lives, and together they agree on one very simple rule: ""do not sit next to her.""",138.795,/6bYCDIYqT3GpE6ICnMP6HvUlJMT.jpg,2022-06-03,The Passenger,False,6.3,26
False,/mzfxTIA4vsPwdXC5zUZbDOSwTr3.jpg,"[27, 53]",938596,en,Bull Shark,A hungry shark begins feeding on some unsuspecting lake goers in a small Texas town.,116.215,/wGE4ImqYjJZQi3xFu4I2OLm8m0w.jpg,2022-02-05,Bull Shark,False,5.5,53
False,/qhRQLTYnGWvI4nYE05DaDjgvCna.jpg,"[878, 27, 53]",897424,en,Dark Cloud,"Following the aftermath of a horrific accident, a woman is voluntarily subjected to artificial intelligence for rehabilitation.",115.654,/q1ngkvPCnOYKeyNZjg8QqvaSnuZ.jpg,2022-05-09,Dark Cloud,False,6.5,61
False,/q2KFBGyUSzHDhNqXEYv2LqTWVSz.jpg,[27],870671,en,The Hunting,"When a mysterious animal attack leaves a mutilated body in the forest, a conservative small town detective must enlist the help of an eager wildlife specialist to uncover the dark and disturbing truth that threatens the town.",103.955,/kvhrltQIRp1u84ao9uj52YPaWNY.jpg,2022-01-21,The Hunting,False,4.8,29
False,/aCaqCvYn48b3lfGKGnUdVAE1yeB.jpg,"[27, 18, 53]",814800,en,Goodnight Mommy,"When twin brothers arrive home to find their mother’s demeanor altered and face covered in surgical bandages, they begin to suspect the woman beneath the gauze might not be their mother.",112.285,/oHhD5jD4S5ElPNNFCDKXJAzMZ5h.jpg,2022-09-16,Goodnight Mommy,False,6.3,188
False,/7IwLNl9MJbj47pObu8xMDUbIesv.jpg,"[27, 53]",676547,en,Prey for the Devil,"In response to a global rise in demonic possessions, the Catholic Church reopens exorcism schools to train priests in the Rite of Exorcism. On this spiritual battlefield, an unlikely warrior rises: a young nun, Sister Ann. Thrust onto the spiritual frontline with fellow student Father Dante, Sister Ann finds herself in a battle for the soul of a young girl and soon realizes the Devil has her right where he wants her.",99.306,/jXwYESgxqkXlYvoTyUTO2hqKK7T.jpg,2022-10-26,Prey for the Devil,False,0,0
False,/5spmzlcl3GmtMwQfptTVgMwdM3.jpg,"[27, 53]",816977,en,They/Them,Campers at an LGBTQ+ conversion camp endure unsettling psychological techniques while the campsite is stalked by a mysterious killer.,110.289,/85TJ4udfUOwFIlvQL6EMFvvbvN5.jpg,2022-07-24,They/Them,False,5.3,108
False,/ppNyhrKHCeEgASliV4QN03bp6QR.jpg,"[27, 35, 14, 10402]",895744,en,Studio 666,"Legendary rock band Foo Fighters move into an Encino mansion steeped in grisly rock and roll history to record their much anticipated 10th album. Once in the house, Dave Grohl finds himself grappling with supernatural forces that threaten both the completion of the album and the lives of the band.",119.146,/zD2XyaV6eGEEgEzVnjg0hQVR5yz.jpg,2022-02-24,Studio 666,False,6.2,121
False,/ceSQcIWWKSwubn4ny8BlWtE5q7u.jpg,"[53, 27, 18]",852485,en,She Will,"Veronica, an aging film star, retreats to the Scottish countryside with her nurse Desi to recover from  a double mastectomy. While there, mysterious forces give Veronica the power to enact revenge within her dreams.",86.906,/cbN1YWgBmwqGzqF6ZTsM96dub4r.jpg,2022-07-15,She Will,False,5.6,24
False,/zSDyqp2mhV45ZjI1EUBMfzupKKt.jpg,"[27, 28]",982543,en,V for Vengeance,"After learning that their younger sibling escaped an earlier kidnapping attempt that also killed their parents, two estranged sisters must join forces to rescue her from a group of bloodthirsty vampires. Out for revenge and control of a vampirism vaccine, Thorn and his band of the undead soon learn that they messed with the wrong family.",107.753,/jLtP8TLycVzLUlkkhp8PipXfUh6.jpg,2022-06-07,V for Vengeance,False,6.3,61
False,/bUjPcNS8GweBh5Nxp8oq9Dy712Z.jpg,"[27, 9648, 53]",913290,en,Barbarian,"In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway, but soon discovers that there is much more to be afraid of in the house than the other guest.",115.554,/n3N3j08ocxecz2gohfeecnZAFOt.jpg,2022-09-08,Barbarian,False,7.2,75
False,/xOcwcyLM2lqXCrZG8AIHC8DXElF.jpg,[27],943221,es,Mal de Ojo,"Nala, a thirteen-year-old girl from the city, travels with her family to her grandmother's home in the countryside, to try to find a cure for her little sister's mysterious illness - But she'll soon find her granny is not exactly what she seems...",93.875,/sChhX2wWgVbTd6j38ADrAfHd4mE.jpg,2022-09-22,Mal de Ojo,False,5.1,7
False,/yo0qfH2dQGGMxkfivdkz5zxVatD.jpg,"[27, 53]",830788,en,The Invitation,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",88.448,/jcTq6gIskCsHlKDvCKKouEfiU66.jpg,2022-08-24,The Invitation,False,6.4,240
False,/ugZbX5lKx4L9ONEu0WTNbR96J0t.jpg,"[53, 27]",768447,en,Motherly,"Kate and her daughter Beth live alone in an isolated farmhouse in the woods, but when Kate slowly begins to suspect that something sinister is happening, her motherly instincts are put to the test.",72.461,/wmh1likQEetSLIUs5MAvfWjEayY.jpg,2022-08-04,Motherly,False,6,8
False,/8DHvtmF15wGwkMOW3nqZmpEzEaq.jpg,"[27, 9648]",751237,en,Umma,"Amanda and her daughter live a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother.",54.835,/moLnqJmZ00i2opS0bzCVcaGC0iI.jpg,2022-03-18,Umma,False,5.5,169
False,/tN5Ws9NXR6N3LR2S39rHfCXrFkN.jpg,[27],926980,de,Das Privileg - Die Auserwählten,A wealthy teen and his friends attending an elite private school uncover a dark conspiracy while looking into a series of strange supernatural events.,50.262,/qBLi3Nd5JMQGMiOmmfuPgLw5SzD.jpg,2022-02-09,The Privilege,False,5.1,179
False,/h1NOeI3S6TgBqyzxKdlfkiqEpcR.jpg,"[27, 35]",839678,en,Unhuman,"After their school bus crashes, a group of high school students is thrown into a terrifying fight for survival as they try to take down a group of unhuman savages… before they kill each other first.",51.313,/a0YCxxFhZSczKrw3FHDV0nTyHb5.jpg,2022-06-03,Unhuman,False,5.5,61
False,/zmpvhQQ8HcwwD1MujPZIEpT92GW.jpg,"[9648, 35, 27]",520023,en,Bodies Bodies Bodies,"In an isolated family mansion, a group of rich 20-somethings decides to play Bodies Bodies Bodies, a game where one of them is secretly a ""killer"" while the rest tries to ""escape"". Things take a turn for the worse when real bodies start turning up, setting off a paranoid and dangerous chain of events.",52.006,/uU3YoLSaVBOaMryzhuiiRWDFbIw.jpg,2022-08-05,Bodies Bodies Bodies,False,6.5,208
False,/reIjNkkkVFajpsr6EEVkJq6K8je.jpg,[27],879497,en,Smile,"When a young woman struggles to smile, her depression becomes something truly monstrous.",41.042,/eQiHo5Lyt6LY2iRldK4g4pm5Tnb.jpg,2022-08-17,Smile,False,4,2
False,/oxUG1YVKDXz8GqC57LuhZHLVscf.jpg,"[27, 53, 18]",949423,en,Pearl,"Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations and repressions collide.",58.971,/ulBLIBqvdnf4H6JBt0OpMCU1ECn.jpg,2022-09-16,Pearl,False,7,30
False,/v3Mc67AUN77h0BR9GymiPs4x96H.jpg,"[16, 35, 14, 27, 12]",511817,en,Wendell & Wild,Two demon brothers enlist the aid of Kat Elliot — a tough teen with a load of guilt — to summon them to the Land of the Living. But what Kat demands in return leads to a brilliantly bizarre and comedic adventure like no other.,39.924,/5dsX6UAHqkQz1kiV8bs8SvjyVNa.jpg,2022-10-21,Wendell & Wild,False,0,0
False,/59ToDwKe9RFvlueiAL5GRw9mS2w.jpg,"[27, 35, 14]",888097,en,Slayers,A group of superstar influencers are drawn to a reclusive billionaire's mansion only to find themselves trapped in the lair of an evil vampire. The only way out is to be saved by a famous online gamer and an old school vampire hunter.,55.875,/ymb6GhQy1rQuKvPXyitNdr6hoKl.jpg,2022-10-21,Slayers,False,0,0
False,/coN9igjpIYzWtFj89MnBlkj9oIG.jpg,"[27, 35]",886083,en,Deadstream,"A disgraced internet personality attempts to win back his followers by livestreaming one night alone in a haunted house. But when he accidentally pisses off a vengeful spirit, his big comeback event becomes a real-time fight for his life.",36.471,/5rsS8m61oHTjoTKfDWVMF3OHnww.jpg,2022-10-20,Deadstream,False,6.2,14
False,/ydJs1tXFcS9Vfcp1i48UVVezjn2.jpg,[27],925457,en,Sinphony: A Clubhouse Horror Anthology,"Nine visions of horror conceived and curated entirely on the popular social media platform Clubhouse, Sinphony features a group of international filmmakers each exploring a character dealing with tragedy caused by a supernatural entity.",32.125,/zR4lMwIBkMF4OuoNmAEvQPPIzJ2.jpg,2022-10-21,Sinphony: A Clubhouse Horror Anthology,False,10,1
False,/utUVo1wt3i4OdrQQS3I9QeegYsM.jpg,"[27, 53, 14]",780609,en,Men,"In the aftermath of a personal tragedy, Harper retreats alone to the beautiful English countryside, hoping to find a place to heal. But someone — or something — from the surrounding woods appears to be stalking her, and what begins as simmering dread becomes a fully-formed nightmare, inhabited by her darkest memories and fears.",51.306,/jo1Kv3P3UgDVk7JnUFr2Cl8WWUM.jpg,2022-05-20,Men,False,6.3,391
False,/l0ig2COvaUgJce3zQvxtFSSO7r7.jpg,"[9648, 18, 27]",484907,en,Homebound,A young woman arrives at the home of her new husband's estranged family to find the children behaving in increasingly unnerving ways.,53.159,/kgaadQfeX9yi30oBCreM7cxurqj.jpg,2022-04-01,Homebound,False,5,3
False,/1Xrsu5g27B07H1YysaNNnFb5nxl.jpg,"[53, 27]",842052,es,Ecos de un crimen,"Julián Lemar, a best-selling suspense writer, goes on vacation with his family to a cabin in the woods. During a strong storm, the power goes out and a woman shows up desperately asking for help: her husband killed her son and now he wants to kill her. From that moment on, danger and deception are a constant threat and for Julián a hellish night begins until he discovers the truth.",36.9,/6b0cvhxUtzgOZitexarQTLTHDCU.jpg,2022-01-27,Echoes,False,6.4,31
False,/eJS9th3igRfB9OAxMADOpHcnztl.jpg,"[27, 28, 53]",935999,en,Hounded,A stately home robbery takes an evil turn one night when a gang of young thieves are caught by the owners of the house and then hunted across the estate for the proprietor's entertainment.,31.082,/1A7VZ12Rlx6qv3uqjVdm5pDsR1S.jpg,2022-10-21,Hounded,False,0,0
False,/bnXGwFBomUseQIc9Xqiymy9p8qP.jpg,"[27, 14]",517302,fi,Pahanhautoja,"12 year old Tinja is desperate to please her mother, a woman obsessed with presenting the image of a perfect family. One night, Tinja finds a strange egg. What hatches is beyond belief.",31.313,/jgJACjJIpcbFfEEmEglinfQWQPO.jpg,2022-03-04,Hatching,False,6.4,151
False,/tNsT0gtiYOb9qx0xFqvQwKqVvHq.jpg,"[53, 27]",807356,en,Watcher,"As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",28.801,/dXCjoI3jdtBrwPHgVsyNLkl8Rvs.jpg,2022-06-03,Watcher,False,6.3,251
False,/2zhKBlsQbYfqe1H2pz8O0kk3Uk2.jpg,"[35, 27]",893338,en,Gatlopp: Hell of a Game,"Four friends get together for a nostalgic evening of fun and games after a decade of absence, which takes a dark turn.",33.394,/tc5Y4HDyb0I0z3MvKkLuPb1rVmj.jpg,2022-06-27,Gatlopp: Hell of a Game,False,5.6,28
