adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,"[53, 27, 9648]",960688,en,Remember Me,Rose awakes in an unknown house following a serious car accident with memory loss and no ability to walk. Her Mother and boyfriend are there to help her. Rose wants to piece together her life before the accident. All is not what it seems.,4.585,/ww2STVF5vPXC3MsUe5VXQHYTzi5.jpg,2022-04-11,Remember Me,False,10,1
False,,"[27, 53]",739901,en,The Possessed,"Jacob Chandler is just an ordinary man with an extraordinary gift. The epitome of the accidental exorcist, Jacob and his nephew Liam have forged a career clearing demons from the bodies of their clients. Of late, something has changed as possessions increase and Jacob fights to keep those he loves safe. The burden of such evil encounters has sent him into a spiraled downfall as he seeks relief at the bottom of a bottle. When his path crosses with Liam’s new girlfriend, Atalie Carlisle, he recognizes something in her dark, broken gaze. She too can see the damned. Jacob never expected to meet anyone else like himself, nor did he anticipate needing her help. When summoned to a hauntingly beautiful homestead with a tragic past, Jacob must call upon all his experience and Atalie’s untrained powers, to uncover the layers of demonic deception at play.",4.396,/bZ0ipTDYcnYSj85uVBFHQlEaksB.jpg,2022-06-09,The Possessed,False,2,1
False,/3KN82ZhBriHG7TbgiVZIj3o5uVh.jpg,"[14, 27]",820710,pt,Medusa,"Many, many years ago, the beautiful Medusa was severely punished by Athena, the virgin goddess, for the loss of her purity. Today, Mariana belongs to a world where she must do her utmost to keep up the appearance of a perfect woman. In order not to fall into temptation, she tries hard to control everything and everyone around her. However, the day will come when the urge to scream will be stronger than it ever has been.",4.319,/9myNsNerCpCheYVMdyuksnZfcZp.jpg,2022-03-16,Medusa,False,5.4,6
False,/hMr0e9YLgUbwEYIi1LMT6WNiEF3.jpg,[27],949909,id,Kuntilanak 3,"Dinda who wants to be able to control her power goes to Mata Hati School. A place where a child with special powers learns to control his strengths, but unexpected dangers follow him wherever he goes. Can Dinda survive there?",4.315,/5M917HtyOtllusZ9nrX9cUTr7nD.jpg,2022-04-30,Kuntilanak 3,False,6.8,2
False,/d8xOOE8YPuHnxF1W59mTfVNtpsL.jpg,"[27, 18, 9648, 53]",833200,en,Tethered,"Miles from civilization, a blind teenager and the hunter he befriends are tormented by a mysterious creature lurking in the woods.",4.166,/mjGvA0VpGDOLsRvztJHQXpK8iNv.jpg,2022-03-18,Tethered,False,5,11
False,,"[27, 53]",982467,en,Tow,Twin sisters must confront their past when their attempted killer re-enters their lives.,4.124,/qtaW8nSk0OwDv7NVqL1BF2mMbxH.jpg,2022-06-24,Tow,False,0,0
False,/w0JoNDk9ESrsPl57ZVf4LlrKpMm.jpg,"[27, 18]",796353,en,Those Who Walk Away,"Max and Avery go on their first date after meeting on a social media app. Their evening takes a perilous turn when they end up at a local haunted house, the home of ‘Rotcreep’, a sinister creature that rots your body and soul with one touch.",4.009,/oSjATBxhVo2MXrPkvhRFW99df3o.jpg,2022-02-11,Those Who Walk Away,False,5.1,8
False,/7jGDaNUvUPw2gNESNIV0mJF7FHu.jpg,"[27, 878]",987911,en,Piranha Women,,3.989,/afQ0R02zzRJdCSHm9izhe6wvgam.jpg,2022-06-17,Piranha Women,False,10,1
False,/4rhiwfPx5LQRYuVrvoLgKJQU11A.jpg,[27],854006,ja,牛首村,"Having launched a social media prank about a haunted building, three girls suddenly vanish. Rumours circulate that they were victims of The Ox-Head Village curse, triggering an investigation by two of their friends, desperate to find the truth about what has happened…",3.952,/57GHh71AQJoNK1Pu4DiE9zExuVn.jpg,2022-02-18,Ox-Head Village,False,4.8,4
False,/or5e8vxfd9Nc0rrLHKjD3YFhhmg.jpg,[27],959558,nl,Moloch,"Betriek lives at the edge of a peat bog in the North of the Netherlands. When she and her family are attacked by a random stranger one night, Betriek sets out to find an explanation. The more she digs, the more she becomes convinced that she is being hunted by something ancient.",3.88,/57Jm30Rqb7s3zKrdH0ElbCWV2bP.jpg,2022-05-19,Moloch,False,5,2
False,/dRxKqrLI5KqVmUFjlXscEpueEIZ.jpg,[27],982637,en,The Overnight,"After a romantic weekend gets sidetracked, a young couple find themselves at an outdated hotel, caught up in murderous death-loops, and as bait for a demon.",3.875,/ngHfsQ7chepu9GR4Qc01aF1Su8c.jpg,2022-06-03,The Overnight,False,6.3,4
False,,"[35, 27]",952024,th,ผ้าผีบอก,"1000 years ago at Wiang Chai Chet Buri Prince Rangsiman Organized a weaving competition to choose one of the brides to be the queen of the throne, but Hom Nuan from Nakhon Pha Ngam was strangled to death during weaving. Leaving only silk marks on the neck and unable to know who did it.",3.855,/o1ZqapMkAqIRoJMRecwbpeb1FkD.jpg,2022-06-23,The Fabric,False,0,0
False,,[27],993438,en,The Man From the Woods,A strange man appears in the middle of the woods.,3.842,/d8zLAiS2giBJhqpRXUQb5KuwAvs.jpg,2022-06-28,The Man From the Woods,False,10,1
False,,[27],993105,en,Baby Fever,A popular teen's dream to be crowned Prom Queen is threatened when she discovers she is pregnant with something even worse than her dumb jock boyfriend’s offspring.,3.842,/3ffGdDZjDa3AHxlXuFPH0QZVAEH.jpg,2022-06-29,Baby Fever,False,0,0
False,/8PPcTMQPZXAg34FWAb8oz7EMuT6.jpg,[27],926378,en,#Unknown,"Years after a series of random murders took place in 2017, book author Michael Lane suddenly begins receiving haunting calls from the unknown. Instead of focusing on the encore to his successful debut book, he becomes obsessed with this mystery and spirals out of control as he unravels each victim caught in the web of a sadistic killer.",3.842,/zYirmzJRUtfsagPaX7m7r3s2XGD.jpg,2022-01-10,#Unknown,False,0,0
False,/tiKt2noQwUoqCeYS4mGtzWUuSZf.jpg,"[99, 27, 35]",992877,pt,BLACKOUT - Making Of & Documentário,,3.759,/uT9XzAdxUMVbfaw7uw1PPq99bWP.jpg,2022-06-26,BLACKOUT - Making Of & Documentário,False,10,1
False,/3iYx4vPP2MHziTIImaq5hV64xRy.jpg,[27],963062,en,Trip,"Following her daughter’s suicide, a grief-stricken mother is visited by an unconventional therapist who offers a hallucinogenic drug that will allow communion with the dead. Desperate to understand her daughter’s psyche she accepts the offer, and soon finds herself terrorized by her daughter’s identical experiences.",3.74,/l0Ytmevts7TZTRaJuiTJixLNHmj.jpg,2022-05-13,Trip,False,3,2
False,/pyq6w30ckeIKhFZMJctV7FT5CIq.jpg,"[27, 878, 18, 80, 28, 35]",641333,en,"Twitz from Pluto: Graff, Jackass and TV Casualty","The story of two teenage extraterrestrial refugees from the planet Pluto, who escape to Earth after their planet is destroyed by the US government, as it was deemed “insignificant.” For many years prior, tensions between the Plutonians and the Earthlings had seen a steady incline, as Pluto held camps where Earthlings were experimented on and tortured. The two aliens make their crash landing, undertake human form and undergo the aliases “Hugh Jainus” and “E. Rection”. In an effort to wage revenge on the nation, with their brainwashed sidekick Potator under their wing, the trio hijack television stations worldwide and broadcast mind-numbingly stupid and ridiculous, yet insane and often violent programs to dumb down and distract the nation’s citizens from their devious plans. The tube tells the story...",3.708,/ceqiuBWcKqtdCimKXy0T0UydLv3.jpg,2022-06-24,"Twitz from Pluto: Graff, Jackass and TV Casualty",False,0,0
False,,"[27, 878, 9648]",979600,en,The Backrooms (Found Footage),A short horror film about liminal spaces,3.668,/cWOBKajJ1lseXnjqsD7wj3nHPfK.jpg,2022-01-07,The Backrooms (Found Footage),False,0,0
False,/vlIKJkxvI47uLrlL3V6sNSZQjak.jpg,"[27, 53, 9648]",930791,en,Lexi,"“Laughing Lexi” has gone missing. As the tale unfolds, the story of what really happened becomes stranger than fiction.",3.667,/5NbW31fSohy8v9GQEXp02JLD6OA.jpg,2022-06-24,Lexi,False,0,0
False,/35yyHzlMKr04vgyrf7ZClRpDSjt.jpg,"[27, 28]",784217,en,Damon's Revenge,"A group of young adults spend the weekend at a friend's house by the lake. Joined by the local sheriff, the group encounters an escaped convict Native American chief, a copycat killer and the return of the terrifying masked killer, Damon.",3.645,/nxyLUqInaG4z89hPspLvbTNv0ay.jpg,2022-01-28,Damon's Revenge,False,4,3
False,,"[14, 80, 35, 27]",351064,en,Films Confiscated from a French Brothel,"""Films Confiscated from a French Brothel"" is a bare all Avant-garde Anthology homage to silent stag films.",3.632,/fb42YJp1heQbdYHTEoyOA4lE8NY.jpg,2022-03-30,Films Confiscated from a French Brothel,False,0,0
False,/4gEz2Vnv7xCzVOQozgZXkeoMRkM.jpg,"[27, 9648]",833339,da,Speak No Evil,A Danish family visits a Dutch family they met on a holiday. What was supposed to be an idyllic weekend slowly starts unraveling as the Danes try to stay polite in the face of unpleasantness.,3.615,/nzO4cKgvz4SIpI3Zw5RfAR0aMUS.jpg,2022-03-17,Speak No Evil,False,7.2,5
False,,[27],904116,en,Amityville Karen,"Every neighborhood has a Karen, and Amityville is no exception. When stealing a cursed bottle of wine from a struggling local brewery, Karen soon finds that the price to pay is far more dangerous than your average hangover. Everyone in her path becomes prey, and not even a manager can be called in to stop her.",3.595,/k2B0LQ14RodzahRlYa9Vgi9jbX6.jpg,2022-06-21,Amityville Karen,False,0,0
False,/h9zjcQJnqPnrvNFsAcH159tSXAG.jpg,[27],947890,vi,Bóng Ðè,"After suffering a family tragedy, a widower named Thanh moves his two daughters to a centuries-old ancestral home. Both daughters fall prey to sleep paralysis and night terrors. Their father seeks the help of a local psychologist, but chilling secrets and visions eventually prove that all is not what it seems in the old family house.",3.575,/A6giic4ReClIwcZAlGYfDnRTzqW.jpg,2022-03-24,The Ancestral,False,3,2
False,/lKKmQQkXY1A2Om35zrKyckjNj06.jpg,"[27, 53]",845554,en,Crow Valley,Mountain biker Benny Jones sets off on a weekend ride to remote Crow Valley but is knocked off his bike in a brutal hit and run. He wakes badly injured in an abandoned cabin where he meets young hiker Greta. When her lies and sanity start to unravel he finds himself in a desperate fight for survival.,3.517,/vL2BC3NE7U76ktoHRKAmA7meRoz.jpg,2022-03-01,Crow Valley,False,4,3
False,/qQWR4f765vp8uRKaY39R8W47wLX.jpg,"[37, 27, 9648]",888257,en,Ghosts of the Ozarks,"In 1866, a young doctor is summoned by his uncle to a remote town in the Ozarks only to discover upon his arrival that the utopian paradise is not all that it seems to be.",3.475,/7a2G4a4A6nDb8K1PVFUcsOT1u3s.jpg,2022-02-04,Ghosts of the Ozarks,False,5.9,11
False,/hp34FQVZrOkEGSokJYerwfv9QDN.jpg,"[27, 53]",812320,en,Slapface,A boy deals with the loss of his mother by creating a relationship with a dangerous monster.,3.474,/xFR5TrTfhjaKN2z17rP09hoQXXs.jpg,2022-04-21,Slapface,False,4.4,5
False,,[27],968867,en,The Third Saturday in October Part V,"It's Part V! Unstoppable killer Jakkariah ""Jack"" Harding is back in town after seven years as he stalks and kills at random before chancing upon a football watch party. The game is, of course, between longstanding rivals the Alabama-Mobile Seahawks and the Tennessee A&M Commonwealth. Chaos ensues, in increasingly ridiculous fashion, with inventive murders and multiple love triangles! Hearts are broken and appendages are torn.",3.418,/3XoSZLEud9NwpiTBx8UWDsqI60X.jpg,2022-06-23,The Third Saturday in October Part V,False,0,0
False,/4Q77dBEhx7TWCCVW6G8LavlTD3E.jpg,"[27, 53, 9648]",799878,en,The Nameless Days,"Young immigrant Rahui and his pregnant sister are attacked and separated by a demonic spirit as they embark on a dangerous trek across the U.S. border. Injured but determined to survive, Rahui must rescue his sister before the demon takes the one thing she was denied in life–a baby.",3.393,/bTfsJkplZPe47xw147KV3qutqpm.jpg,2022-04-01,The Nameless Days,False,5.5,4
False,,"[27, 53, 9648]",974953,tr,Başlangıç Ye'Cüc Me'Cüc,,3.375,/myLELeMa2DSCsFVYWL7NgWoH6Y5.jpg,2022-06-21,Başlangıç Ye'Cüc Me'Cüc,False,0,0
False,/w0sEchLFEuJZwpLz95iEwneCApn.jpg,"[27, 53]",954911,id,The Doll 3,"After an accident that killed both of Tara's parents, Tara now only has a younger brother named Gian as a member of her family. However, the accident traumatized Gian, so Gian chose to end his life.",3.366,/kgo7wPOkZE2god1PJ2fxz6gKKV7.jpg,2022-05-26,The Doll 3,False,3,1
False,/l0ig2COvaUgJce3zQvxtFSSO7r7.jpg,"[9648, 18, 27]",484907,en,Homebound,A young woman arrives at the home of her new husband's estranged family to find the children behaving in increasingly unnerving ways.,3.354,/kgaadQfeX9yi30oBCreM7cxurqj.jpg,2022-04-01,Homebound,False,5,3
False,/lT1voM7tYjooNfY3ATfesYVTKgg.jpg,[27],933908,en,Night's End,An anxious shut-in unwittingly moves into a haunted apartment and hires a mysterious stranger to perform an exorcism which takes a horrific turn.,3.329,/wxu7T1zFeVEUDcbhk3sOkLYa2CR.jpg,2022-03-31,Night's End,False,4,10
False,/uooqI4PDJIBcCtY3u6Ff6Dx0pNX.jpg,"[35, 27]",872671,en,Zomblogalypse,Feature length adaptation of the cult British zom-com web series following the adventures of three inept survivors of a zombie apocalypse through a video blog they maintain to ease the boredom of day to day survival.,3.324,/A1BwUTGhgtfma49bHtJWaxdmqPj.jpg,2022-05-24,Zomblogalypse,False,3,5
False,,[27],697374,tl,Rooftop,A group of friends experiences terror because of a prank that went wrong.,3.318,/ArbK1YlQg3Fzlt0das0mkdYRjZU.jpg,2022-04-27,Rooftop,False,6,1
False,/b1gx8pj4F2B7lJI6iMIz2VwJyqy.jpg,"[27, 28, 53]",898774,en,Amityville Uprising,"A chemical blast at a military base sets off a supernatural disaster. As Sgt. Dash tries to keep the peace at the local police station, the explosion unleashes a toxic acid rain that dissolves the flesh of anyone trapped in it. Even worse, it causes the dead to rise again and attack the living. Can Dash and fellow officer Nina Rossi figure out who is friend and foe, fend off the attacks, and defend their colleagues until the savage cataclysm subsides?",3.297,/wEwcYpwNtuq1ztHoSIgpklrrZBa.jpg,2022-01-11,Amityville Uprising,False,2.5,2
False,/smIZ9WhEzDrqJF40c0eUiRpOkzf.jpg,"[27, 9648, 53]",917199,en,A Town Full of Ghosts,"A couple moves into a forgotten ghost town with big plans to restore it, but soon discovers the town has an evil secret.",3.289,/cEhVx3C1UMWxBgtVk3uYn2xAJ2d.jpg,2022-06-17,A Town Full of Ghosts,False,0,0
False,,"[27, 35, 53, 16]",992287,pt,Ufa!,,3.279,/9zJD8GI5gR46R2P5MZIUFRgKAJF.jpg,2022-06-25,Ufa!,False,0,0
False,/zxBx1mzPZkr8wNdCmKdJi9fjCsC.jpg,"[18, 10752, 27]",734081,sr,Мрак,"The film deals with the metaphor of fear, but hidden everyday formless news about the life of the Serbian population in Kosovo. The film is inspired by a letter from a girl from Kosovo, dedicated to her missing father, read at the United Nations, in which she publicly addresses the difficult life of Serbs, especially Serb children in the enclaves.",3.262,/hunQPPCIuzc7SuoMQIM2g2GwTlo.jpg,2022-01-23,Darkling,False,8,2
False,/p6cUomPvRNiw9sawDWGevypAxCX.jpg,"[27, 14, 36, 28]",854867,en,Werewolf Castle,"When a pack of werewolves attack a medieval village, Thorfinn, whose lover perished in the attack, joins knights Thomas, Osmund, Hamelin, and Hal Skullsplitter as they lead the fight back against the vicious lycanthropes.",3.259,/9LgJkgmWbhD6bfzo4LvjEWEIlCe.jpg,2022-01-31,Werewolf Castle,False,5.3,3
False,/nSr2ZXFzVWXClmMTtOnSpmisbAf.jpg,[27],990419,en,Elicit,"Drawn to a house with dark secrets, two sisters start to question what is real.",3.234,/jBzLVvMVfxiwXUXkxmKeNwluQ0z.jpg,2022-06-21,Elicit,False,0,0
False,/2ZvAbtvBsE0q0ApFY4PXFPNB9o5.jpg,"[27, 9648]",912391,en,Last Radio Call,"On June 30th, 2018, Officer David Serling went missing inside an undisclosed abandoned hospital. Using his recovered body cam footage, his wife attempts to piece together what happened to him on that horrible night.",3.217,/gXdu0JG4s1yjQg8XC0CTGMWXQWy.jpg,2022-01-14,Last Radio Call,False,6.2,17
False,/ox1mgQXYJGTq6prINumal4cStGo.jpg,[27],950088,en,LACED,"A groovy, spooky and totally dysfunctional ghost story about lost souls smoking cursed PCP obtained from a witchdoctor.",3.216,/pWWaFP1xk6i88wmWnnJA6B0pmkc.jpg,2022-06-08,LACED,False,0,0
False,/jijcBu4uJuJ2K2PetmMkkDsf7t2.jpg,"[27, 18]",977994,en,The Blackwell Ghost 6,"A filmmaker attempts to capture paranormal events on camera all while trying to protect his children from the ghost that haunts their house. This is the 6th installment of ""The Blackwell Ghost"" series.",3.212,/bBYSoL1JnA53QRhvUKhMoxTTWp9.jpg,2022-05-20,The Blackwell Ghost 6,False,3,1
False,,"[35, 27]",853178,en,The Leech,A devout priest welcomes a struggling couple into his house at Christmas time. What begins as a simple act of kindness quickly becomes the ultimate test of faith once the sanctity of his home is jeopardized.,3.18,/78OGAbkN5Rn06wW6q71S56ERDIh.jpg,2022-06-23,The Leech,False,7,1
False,/v5WQoVk9SlltGnafF2WpVBCzjdZ.jpg,"[27, 53]",812340,en,The Rideshare Killer,The young female CEO of a new ridesharing app must stop a serial killer who's using the app to lure victims into his car.,3.172,/yaV7vDPosn52weYLaJwRG9JFaNO.jpg,2022-03-22,The Rideshare Killer,False,3,2
False,,"[27, 18, 9648]",872890,en,The Darkness Outside,8 year old Briana vanishes from her bedroom without a trace one night. Her aunt Madeline and others involved in the ensuing search fall into harm's way as the mysterious forces behind Briana's disappearance are revealed.,3.159,/dXGou7T7KvTObPDgoenmSlTcESO.jpg,2022-01-27,The Darkness Outside,False,0,0
False,/auBBPyDYnV51kf3NUbog9jGf7F4.jpg,[27],957154,ko,서울괴담,"Deals with the vivid everyday life horrors that can be easily encountered in familiar places around subjects like noise between floors, secondhand furniture, mannequins, and social media.",3.099,/2ZWxZvDWYoDj7PHFizgi17yEZyb.jpg,2022-04-27,Urban Myths: Tooth Worms,False,7.7,3
False,/7TMmstyyot1rxOUqXaCY4Rwy8YO.jpg,"[27, 9648]",860135,en,The Free Fall,"Sara wakes from a coma to a life she doesn't remember; a fragile, slippery reality that spirals into a nightmare where nothing is as it seems.",3.097,/exjf5UDJTrOHALugoBAxFUfEPwe.jpg,2022-01-14,The Free Fall,False,6.1,9
False,/wEjFjWu5yiHk6U5YV9kSnwdWwNO.jpg,"[53, 14, 27]",677528,kn,ಅವತಾರ ಪುರುಷ: Part 1,"When a son of an Ayurveda scholar goes missing, he blames his sister and cuts all ties with her. When the latter's daughter decides to set things right with a devious plan, there seems to be more trouble waiting for the family.",3.076,/gQ29E9Qy6z5ExsxnpgUTHfpZFO3.jpg,2022-05-06,Avatara Purusha: Part 1,False,8,1
False,/8H6YiYWtrIS6jUG8SBhAltkuHVA.jpg,"[27, 53]",821669,th,ภาพหวาด,"Ruja inherited a collection of paintings from his father painter. She has to hurry and repair the images for resale. Then bring money to keep the eyes of Rachel's daughter, with young artist Tim (art restorer) in charge of repairing the ""cracks"" that appear on the paintings. But as the two got closer to the painting The terrifying experience threatened them even more. Or this priceless piece of art will come with priceless something?",2.999,/fyNkn7KjgA86vLWl6BnVzIufYqB.jpg,2022-02-24,Cracked,False,4.5,4
False,/szO9omsdPKFtqmXsJuRktBoLzc.jpg,"[27, 53]",950120,en,Acidic Anna,Acidic Anna is an upcoming experimental horror film directed by Thomas Cam. The film is about Anna a girl who has found herself in a mysterious place unknowingly summing up an evil force.,2.983,/mY47DyzUo5sBITH1TMdGMxv6PRa.jpg,2022-06-16,Acidic Anna,False,0,0
False,/wXc59MieSqxlAP7uJ8Q6JQzwnum.jpg,"[27, 35]",886083,en,Deadstream,"After a public controversy left him disgraced and demonetized, a washed up internet personality tries to win back his followers by livestreaming himself spending one night alone in an abandoned haunted house. When he accidentally pisses off a vengeful spirit, his big comeback event becomes a real-time fight for his life (and social relevance) as he faces off with the sinister spirit of the house and her own powerful following.",2.978,/7xPlWfpeYUjb2sXILYnVrMTprh8.jpg,2022-03-11,Deadstream,False,0,0
False,/iVJkVAnqlVRlnf5fNT9Er2Z26np.jpg,[27],776944,en,Dead by Midnight (Y2Kill),Sequel to the 2018 horror anthology Dead by Midnight (11PM Central).,2.973,/zGSYgV1T4mcZ4IR3YzJiPJPkp4a.jpg,2022-04-26,Dead by Midnight (Y2Kill),False,4,2
False,/b8QddgsYFOOvct7dR8YQVRHTD1m.jpg,"[35, 27]",966436,en,Suicide for Beginners,"Insecure and unhinged, Garrett is dead set on murdering the unrequited love of his life, Mia. When he comes face to face with his victim, his awkward incompetence takes over and things quickly spiral out of control as he finds himself on a deranged path to becoming a serial killer.",2.964,/2zlsj82Rcm4gaPkpNijLsnwRODv.jpg,2022-05-06,Suicide for Beginners,False,4.4,7
False,,[27],968862,en,The Third Saturday in October,"A lost slasher film from the golden age of the slasher genre. October 1979, Ricky Dean Logan is a man on a mission. Years ago, he lost a child at the hands of a psychopathic killer named Jakkariah Harding. When Harding escapes Death Row, Ricky Dean throws himself into the line of fire to stop him from killing again as Harding preys upon a group of friends gathered to watch a college football game.",2.948,/wS1aZxvYfkJDU3B9QQ01fNaXP0M.jpg,2022-06-23,The Third Saturday in October,False,0,0
False,,[27],964873,en,A Wounded Fawn,"A local museum curator who is dipping her toe back into the dating pool is targeted by a charming serial killer.  When a fateful romantic getaway between the two becomes a tense game of cat and mouse, both must confront the madness within him.",2.895,/d79ZU3kh2Ks1Zg9Ag0VmtnqoYBU.jpg,2022-06-11,A Wounded Fawn,False,0,0
False,,[27],991810,en,Bottom,"Morgan, a sensitive man, prepares for a romantic evening with an online stranger, but when his date arrives, the night takes a grotesque turn that leaves the sheets drenched - in gore.",2.872,/glbwSUsTkBnhOkjsw4W4i3pMGgF.jpg,2022-06-24,Bottom,False,0,0
False,/aSimhDxz9uq050uVH4APOwgW6l8.jpg,"[9648, 27, 14]",935066,en,Black Jack,"Ava goes for a walk late at night when she stumbles upon a mysterious playing card. Upon picking it up she finds her surroundings have changed, Will she turn back in fear? or will her need to see where it leads push her onwards?",2.853,/3Dp7M5nlvushTeZDghe7e9BvUOQ.jpg,2022-01-17,Black Jack,False,10,2
False,/xQm1BgVboamyOstwaqrBO7CPXB3.jpg,"[35, 27]",975484,en,Eerie,"It's July 2016, a mild summers day. Two friends Jerry and Rig embark on a hike up a local mountain only to be tormented by a friend group of older guys. One being Jerry's brother, Tommy. Throughout the hike the hassle from Tommy's friends becomes worse and worse, until it is revealed that there is another presence among them. Jerry must put his ego aside and escape.",2.845,/hzfFI4Q19jfqBZXoMwtbWahSSz5.jpg,2022-02-12,Eerie,False,10,1
False,,"[35, 27]",805678,en,Followers,"A struggling social media influencer discovers the house he shares is haunted. The ghost brings him and his friends fame and fortune, but with deadly consequences.",2.82,/rildw9Z8UUVugoSBmPHzkGYxhB7.jpg,2022-03-18,Followers,False,0,0
False,,[27],929334,en,Caroltyn,Horror movie. No synopsis yet.,2.819,/tiala2kmxn0Z99uR6BtjL6kq0NY.jpg,2022-06-17,Caroltyn,False,0,0
False,/m0BmRTdXvz9eMDM3s4L9jfhJWD2.jpg,[27],895814,en,Deadware,"In 1999, two friends use a webcam for the first time and stumble across a mysterious browser game that may be haunted.",2.811,/mwoZJx3T1AvKjtbY3wN7mVM4hY9.jpg,2022-01-04,Deadware,False,5,2
False,,"[99, 27]",916439,en,Three Ways to Dine Well,"This essay film explores horror's relationship to eating, in over seventy horror films made by women, from the 1920s - 2020s.",2.774,/ksen2LXO5i0S7U56M0nV8FkqfcR.jpg,2022-06-23,Three Ways to Dine Well,False,0,0
False,,[27],992286,en,The Angst,"An invisible entity stalks a man through the night. As he spends the night on the run, he learns that confronting his greatest fears may mean confronting himself.",2.773,,2022-06-23,The Angst,False,0,0
False,,"[35, 27]",992280,en,Streamer Stalker,A horror/comedy film about a successful video game streamer (Connor Del Rio) who finds himself haunted by his new fame and by one of his fans in particular.,2.773,/tYhOAAgjMen6NXss9lklDAmmGtt.jpg,2022-06-23,Streamer Stalker,False,0,0
False,,"[27, 53]",992272,en,Off Limits,"A girl struggles with taking the ""safer option"" of a rideshare.",2.773,/athuzkb1WXfILC1U88sW2Dw54D0.jpg,2022-06-23,Off Limits,False,0,0
False,,[27],992190,en,Box,A doomsday pepper is surprised to find a mysterious box appear in his living room with no trace as to how it could've gotten there.,2.773,/3VXkV5MYvhgqyyFgiKatSTgHxo0.jpg,2022-06-23,Box,False,0,0
False,,[27],991882,en,What Happened to The Others?,"WHAT HAPPENED TO THE OTHERS? is the story of a grandfather, haunted by the traumatic arrival of mysterious creatures. 50 years later, the grandfather, now with a family of his own, fears they may have returned.",2.773,/vribmez8pDTm7xci1X6kJaDoFBM.jpg,2022-06-23,What Happened to The Others?,False,0,0
False,/ruXslKZXT8Toq5HPcByJ5DxqeDl.jpg,"[35, 27]",967586,en,Vampirus,A young vampire joins an unlikely ally to hunt prey during the coronavirus quarantine.,2.769,/u5i3jbyc2U2u2hz2g7kgBksbzJE.jpg,2022-04-25,Vampirus,False,4,1
False,/2a7JHl2SXn7oMyGhTDXtN9HRr3g.jpg,"[18, 35, 27]",814609,mr,झोंबिवली,"In the suburban neighborhood of Mumbai, a wall separates the haves and the have-nots. Sudhir and Seema, a newly married middle class couple, live a life without hardship while Vishwas, a slum dweller, dreams of dignity for his people. Their lives collide as post nightfall the town fills up with ominous cries and moans that don't belong to people - they belong to zombies.",2.766,/g6cOvmJvOg5cZr6YgkMTxgw14ve.jpg,2022-01-26,Zombivli,False,9,1
False,/plOzxLuHGwJkKfAcKFzLPDyF93c.jpg,"[27, 53]",788752,no,Vikingulven,"Thale (17) has just moved with her parents to a small town after her mother has a new job in the local police. After a student is killed brutally at a party Thale attends, she becomes a key witness.",2.762,/te0SsnW1j5oNlyMjXcbsXjks3Mz.jpg,2022-02-18,Viking Wolf,False,4.5,2
False,/4MUfDtBqUFqotGF5RJOfNfoBTLo.jpg,"[28, 27, 14]",951546,en,Reign of Chaos,"When the world is gripped by a plague unleashed by the evil lord Chaos, and humans are turned into rabid creatures, mankind can only be saved by three young women, descendants of a Goddess, with the power to stop Chaos' evil.",2.752,/nTMmpvR9TyV631tpFr4FtYxG0FC.jpg,2022-04-12,Reign of Chaos,False,2.5,4
False,/epa8xQ6JsGIdrSpxVASKReIso1i.jpg,"[27, 878, 53]",752867,en,The Outwaters,Four travelers encounter menacing phenomena while camping in a remote stretch of the Mojave Desert.,2.739,/kwTwrqAUGGTk1XEfERIKQ8EHsSY.jpg,2022-02-12,The Outwaters,False,7,1
False,,"[27, 35]",991924,en,The Woodsman,"Bernie Davis, a Christmas tree salesman, has three trees left to sell on Christmas Eve. As the night progresses, his anxiety (and alcohol) leads him to take unconventional measures to ensure that his lot is sold and his soul is safe.",2.706,/7SbyZ4fkMrmxoJGmOpxoMxZ9wXb.jpg,2022-06-23,The Woodsman,False,7,1
False,/bY124cbtqwlS9dGcIcScESPgVTP.jpg,[27],966364,en,The Demon's Child,"In search for her missing sister, a young woman takes a job as a nurse to a young boy in a coma and hunts for clues in his sinister family home.",2.693,/opRsrA2qCutGsc40xTFFMpQXjxZ.jpg,2022-04-06,The Demon's Child,False,0,0
False,/dKPfLOqwI3SxPKqhdPDhOjsrYPT.jpg,"[27, 9648, 53]",759426,en,Stoker Hills,"Three students filming a horror movie stumble upon something much worse, and their only hope for survival is two detectives who find the camera that was left behind.",2.675,/yJxL52rks4nFtrSPb6Y66N4AyRE.jpg,2022-01-14,Stoker Hills,False,3.2,5
False,,"[53, 27]",927341,en,Hunting Ava Bravo,"Billionaire sportsman Buddy King unwinds by hunting human captives on his remote mountain estate. But his latest victim, Ava Bravo, is no easy target.",2.669,/1xCOE3VYzv4tK0pmkKy196LSqjD.jpg,2022-04-01,Hunting Ava Bravo,False,8.8,5
False,/1UxeCdDveWRgcOBsHIezHmnwT4P.jpg,[27],950925,en,Hunting Souls,Hunting Souls is the story of an American couple who are dealing with the hardships of caring for their sick child. They discover that they are being hunted by a demon.,2.666,/rBuE76iVZObavtfWYJqvMdJMBnM.jpg,2022-04-04,Hunting Souls,False,5.9,13
